source,make,year,model,price,engine,total_time,engine_time,location,title,url,image_url,description,first_seen,last_seen
trade-a-plane,CubCrafters,2011,CARBON CUB,"$220,000",,450 TT,,"Coeur D'Alene, ID",2011 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB&listing_id=2458114&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJzbWFydE92ZXJsYXkiOnsiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiJ3YXRlcm1hcmsucG5nIn0sInJlc2l6ZSI6eyJiYWNrZ3JvdW5kIjp7ImciOjI1NSwiciI6MjU1LCJiIjoyNTUsImFscGhhIjoxfSwid2lkdGgiOjY4MCwiZml0IjoiY29udGFpbiJ9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNjQzNDc1LmpwZyJ9,"2011 CUBCRAFTERS CARBON CUB $220,000 Get Financing as low as $1,010.33 a month* Reg# N178JL TT: 450 Carbon Cub Amphibian, Only 450 TT airframe and engine, 263 Prop, Garmin G3X touch screen with Autopilot, Garmin GTX Transponder, Mead 1430 Amphibious float... More Info Tricia Crinklaw Coeur D'Alene , ID USA Compare SAVE Last Update: 07/08/2026",2026-07-09,2026-07-31
trade-a-plane,CubCrafters,2012,CC11-160 CARBON CUB SS,"$195,000",160 hp,535 TT,,"Bentonville, AR",2012 CUBCRAFTERS CC11-160 CARBON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CC11-160+CARBON+CUB+SS&listing_id=2458344&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsIndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiYWxwaGEiOjEsImIiOjI1NSwiciI6MjU1LCJnIjoyNTV9fSwic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9fSwia2V5IjoiMTY0NjU3OS5qcGciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"2012 CUBCRAFTERS CC11-160 CARBON CUB SS $195,000 Get Financing as low as $895.52 a month* Reg# N512CH TT: 535 Clean Clean Clean Carbon Cub SS

More details: https://boomerangair.net/inventory/2012-cubcrafters-carbon-cub-ss/ More Info Boomerang Air LLC Bentonville , AR USA (512) 633-XXXX (click) Compare SAVE Last Update: 07/14/2026",2026-07-15,2026-07-31
trade-a-plane,CubCrafters,2013,CARBON CUB,"$199,000",,750 TT,,"Mack, CO",2013 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB&listing_id=2458077&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE2NDMwMDUuanBnIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9LCJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiYWxwaGEiOjEsImIiOjI1NSwiciI6MjU1LCJnIjoyNTV9LCJ3aWR0aCI6NjgwfX19,"2013 CUBCRAFTERS CARBON CUB $199,000 Get Financing as low as $913.89 a month* Reg# Not Listed TT: 750 2013 CubCrafters Carbon Cub SS, 750 Hours Total Airframe & Engine, Catto Custom 84x41.5 Propeller, Long Range 40 gallon Fuel Tanks, Custom Dual Garmin G3X ... More Info Ladd Klinglesmith Mack , CO USA Compare SAVE Last Update: 07/28/2026",2026-07-08,2026-07-31
trade-a-plane,CubCrafters,2014,CARBON CUB EX-2,"$250,000",,628 TT,,"Baxley, GA",2014 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB+EX-2&listing_id=2457436&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjMzNzY2LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9LCJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsIndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiZyI6MjU1LCJyIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fX19,"2014 CUBCRAFTERS CARBON CUB EX-2 $250,000 Get Financing as low as $1,148.10 a month* Reg# N18RP TT: 628 2014 CARBON CUB EX-2
Exceptional STOL Performance • Garmin Glass Panel • GFC 500X Autopilot

Offered for sale is a well-equipped and meticulously ma... More Info PlaneWay Aviation Baxley , GA USA (678) 953-XXXX (click) Compare SAVE Last Update: 06/17/2026",2026-06-18,2026-07-31
trade-a-plane,CubCrafters,2014,CC11-160 CARBON CUB SS,"$220,000",160 hp,380 TT,,"San Luis Obispo, CA",2014 CUBCRAFTERS CC11-160 CARBON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CC11-160+CARBON+CUB+SS&listing_id=2454676&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsIndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiYiI6MjU1LCJhbHBoYSI6MSwiZyI6MjU1LCJyIjoyNTV9fSwic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9fSwia2V5IjoiMTYxOTkwMy5qcGciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"2014 CUBCRAFTERS CC11-160 CARBON CUB SS $220,000 Get Financing as low as $1,010.33 a month* Reg# N2DS TT: 380 Beautifully kept Carbon Cub SS with a 180HP engine, Acme titanium landing gear, Acme Black Ops suspension, and stinger.  31"" Alaska Bushwheels.  Full Dynon... More Info Casey Pozdolski San Luis Obispo , CA USA Compare SAVE Last Update: 06/14/2026",2026-05-30,2026-07-31
trade-a-plane,CubCrafters,2014,CC11-160 CARBON CUB SS,"$249,500",160 hp,575 TT,,"San Angelo, TX",2014 CUBCRAFTERS CC11-160 CARBON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CC11-160+CARBON+CUB+SS&listing_id=2458345&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE2NDY2MDMuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7ImZpdCI6ImNvbnRhaW4iLCJ3aWR0aCI6NjgwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiZyI6MjU1LCJhbHBoYSI6MSwiYiI6MjU1fX0sInNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifX19,"2014 CUBCRAFTERS CC11-160 CARBON CUB SS $249,500 Get Financing as low as $1,145.80 a month* Reg# N242WW TT: 575 Hot Rod SS with the luxuries of the Garmin G3X and Garmin Autopilot!

https://boomerangair.net/inventory/2014-carbon-cub-ss/ More Info Boomerang Air LLC San Angelo , TX USA (512) 633-XXXX (click) Compare SAVE Last Update: 07/14/2026",2026-07-15,2026-07-31
trade-a-plane,CubCrafters,2015,CARBON CUB,"$219,000",,220 TT,,"Minooka, IL",2015 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB&listing_id=2456321&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjE2MzM4LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9LCJyZXNpemUiOnsiYmFja2dyb3VuZCI6eyJyIjoyNTUsImciOjI1NSwiYWxwaGEiOjEsImIiOjI1NX0sIndpZHRoIjo2ODAsImZpdCI6ImNvbnRhaW4ifX19,"2015 CUBCRAFTERS CARBON CUB $219,000 Get Financing as low as $1,005.74 a month* Reg# 229CC TT: 220 Experimental-Light Sport Aircraft (E-LSA).  Factory built. Like-new condition. Low time. No damage history. Original owner, retiring. Hangar kept. More Info Minooka , IL USA Compare SAVE Last Update: 07/16/2026",2026-07-17,2026-07-31
trade-a-plane,CubCrafters,2015,CC11-160 CARBON CUB SS,"$295,000",160 hp,450 TT,,"Windermere, FL",2015 CUBCRAFTERS CC11-160 CARBON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CC11-160+CARBON+CUB+SS&listing_id=2442078&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE0NjA3MTMuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiYiI6MjU1LCJhbHBoYSI6MSwiZyI6MjU1LCJyIjoyNTV9LCJmaXQiOiJjb250YWluIn0sInNtYXJ0T3ZlcmxheSI6eyJrZXkiOiJ3YXRlcm1hcmsucG5nIiwiYnVja2V0IjoidGFwLWFzc2V0czEifX19,"2015 CUBCRAFTERS CC11-160 CARBON CUB SS $295,000 Get Financing as low as $1,354.76 a month* Reg# N367E TT: 450 This beautiful, factory built Carbon Cub is like new and packed with upgrades. JB Aircraft Engines performed a fresh engine overhaul on April 25th. 2025 us... More Info William Kitchen Windermere , FL USA Compare SAVE Last Update: 07/15/2026",2026-07-15,2026-07-31
trade-a-plane,CubCrafters,2015,NOT SPECIFIED,"$324,500",,300 TT,,"Oconto, WI",2015 CUBCRAFTERS NOT SPECIFIED,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=NOT+SPECIFIED&listing_id=2456999&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE2Mjc0ODYuanBnIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiYWxwaGEiOjEsImIiOjI1NSwiciI6MjU1LCJnIjoyNTV9LCJ3aWR0aCI6NjgwfX19,"2015 CUBCRAFTERS NOT SPECIFIED $324,500 Get Financing as low as $1,490.23 a month* Reg# N24SQ TT: 300 For Sale is a 2015 Mackey SQ-4. Expertly built with a ton of high end equipment and great features. If you aren't familiar with the SQ-4, it's basically th... More Info Dennis Martin Oconto , WI USA Compare SAVE Last Update: 06/05/2026",2026-06-05,2026-07-31
trade-a-plane,CubCrafters,2016,CC11-160 CARBON CUB SS,"$320,000",160 hp,428 TT,,"Hayden, ID",2016 CUBCRAFTERS CC11-160 CARBON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CC11-160+CARBON+CUB+SS&listing_id=2447939&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE0OTAwNTYuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7ImJhY2tncm91bmQiOnsiYWxwaGEiOjEsImIiOjI1NSwiciI6MjU1LCJnIjoyNTV9LCJ3aWR0aCI6NjgwLCJmaXQiOiJjb250YWluIn0sInNtYXJ0T3ZlcmxheSI6eyJrZXkiOiJ3YXRlcm1hcmsucG5nIiwiYnVja2V0IjoidGFwLWFzc2V0czEifX19,"2016 CUBCRAFTERS CC11-160 CARBON CUB SS $320,000 Get Financing as low as $1,469.57 a month* Reg# N438CC TT: 428 Coeur d' Alene Aviation is excited to bring this 2016 Cub Crafters Carbon Cub SS on Aerocet 1500 amphibious floats to market. Only two owners since new, fr... More Info Coeur d Alene Aviation Hayden , ID USA (509) 990-XXXX (click) Compare SAVE Last Update: 03/23/2026",2026-05-30,2026-07-31
trade-a-plane,CubCrafters,2016,CC11-160 CARBON CUB SS,"$285,000",160 hp,340 TT,,"West Palm Beach, FL",2016 CUBCRAFTERS CC11-160 CARBON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CC11-160+CARBON+CUB+SS&listing_id=2458575&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE2NTAwOTUuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiYWxwaGEiOjEsImIiOjI1NSwiciI6MjU1LCJnIjoyNTV9LCJmaXQiOiJjb250YWluIn0sInNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifX19,"2016 CUBCRAFTERS CC11-160 CARBON CUB SS $285,000 Get Financing as low as $1,308.83 a month* Reg# 328Y TT: 340 RARE 2016 CARBON CUB W/AMPHIBS AND PARACHUTE! THIS ONE HAS IT ALL. ONLY 340 HOURS, GARMIN G3X EXECUTIVE GLASS, LONG RANGE FUEL & NDH, BEST VALUE AT $285K! ... More Info Sherman Aircraft Sales West Palm Beach , FL USA (561) 799-XXXX (click) Compare SAVE Last Update: 07/21/2026",2026-07-22,2026-07-31
trade-a-plane,CubCrafters,2016,CC19-180 XCUB,"$285,000",Lycoming O-360-C1G 180 hp,637 TT,,"San Diego, CA",2016 CUBCRAFTERS CC19-180 XCUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CC19-180+XCUB&listing_id=2458209&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJzbWFydE92ZXJsYXkiOnsia2V5Ijoid2F0ZXJtYXJrLnBuZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIn0sInJlc2l6ZSI6eyJmaXQiOiJjb250YWluIiwiYmFja2dyb3VuZCI6eyJnIjoyNTUsInIiOjI1NSwiYiI6MjU1LCJhbHBoYSI6MX0sIndpZHRoIjo2ODB9fSwia2V5IjoiMTY0NDcyOC5qcGciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"2016 CUBCRAFTERS CC19-180 XCUB $285,000 Get Financing as low as $1,308.83 a month* Reg# N508XC TT: 637 2016 Launch Edition CubCrafters XCub - IFR Certified Lycoming  O-360-C1G. TTSNEW ~637 hours (aircraft is flown). Hartzell Trailblazer constant speed 2 blad... More Info Alan Hernandez San Diego , CA USA (619) 701-XXXX (click) Compare SAVE Last Update: 07/10/2026",2026-07-15,2026-07-31
trade-a-plane,CubCrafters,2017,CARBON CUB EX-2,,,390 TT,,"Salt Lake City, UT",2017 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB+EX-2&listing_id=2453977&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE1ODA5NDcuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiYWxwaGEiOjEsImIiOjI1NSwiciI6MjU1LCJnIjoyNTV9LCJmaXQiOiJjb250YWluIn0sInNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifX19,"2017 CUBCRAFTERS CARBON CUB EX-2 Call for Price Get Financing Reg# Not Listed TT: 390 MAKE OFFER, FRESH CONDITION INSPECTION, All Compressions 78/80!  New Aircraft Inbound! This low time adventure ready Carbon Cub EX-2 is available immediate... More Info Ladd Klinglesmith Salt Lake City , UT USA Compare SAVE Last Update: 07/30/2026",2026-05-30,2026-07-31
trade-a-plane,CubCrafters,2018,CARBON CUB FX-3,"$329,000",,525 TT,,"Broomfield, CO",2018 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB+FX-3&listing_id=2457360&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiYWxwaGEiOjEsImIiOjI1NSwiciI6MjU1LCJnIjoyNTV9LCJ3aWR0aCI6NjgwfSwic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNjMyNjM1LmpwZyJ9,"2018 CUBCRAFTERS CARBON CUB FX-3 $329,000 Get Financing as low as $1,510.90 a month* Reg# Not Listed TT: 525 This 2018 Firecracker Red CubCrafters FX-3 is powered by an AeroSport 363i and a 83"" Hartzell constant speed propeller.  Only 525 hours on airframe, engine... More Info Ladd Klinglesmith Broomfield , CO USA Compare SAVE Last Update: 07/24/2026",2026-06-17,2026-07-31
trade-a-plane,CubCrafters,2018,CARBON CUB FX-3,"$349,500",,396 TT,,"DeWitt, AR",2018 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB+FX-3&listing_id=2458342&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsIndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiZyI6MjU1LCJyIjoyNTUsImIiOjI1NSwiYWxwaGEiOjF9fSwic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9fSwia2V5IjoiMTY0NjU0Mi5qcGciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"2018 CUBCRAFTERS CARBON CUB FX-3 $349,500 Get Financing as low as $1,605.04 a month* Reg# N260CC TT: 396 Boomerang Air edition FX3, same spec at what we have coming off the factory floor today!

https://boomerangair.net/inventory/2018-carbon-cub-fx3/ More Info Boomerang Air LLC DeWitt , AR USA (512) 633-XXXX (click) Compare SAVE Last Update: 07/14/2026",2026-07-15,2026-07-31
trade-a-plane,CubCrafters,2019,CARBON CUB EX2,"$260,000",,335 TT,,"Morgan, UT",2019 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB+EX2&listing_id=2456225&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjE0ODU0LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsicmVzaXplIjp7ImJhY2tncm91bmQiOnsiYWxwaGEiOjEsImIiOjI1NSwiciI6MjU1LCJnIjoyNTV9LCJ3aWR0aCI6NjgwLCJmaXQiOiJjb250YWluIn0sInNtYXJ0T3ZlcmxheSI6eyJrZXkiOiJ3YXRlcm1hcmsucG5nIiwiYnVja2V0IjoidGFwLWFzc2V0czEifX19,"2019 CUBCRAFTERS CARBON CUB EX2 $260,000 Get Financing as low as $1,194.02 a month* Reg# N149TC TT: 335 This Carbon Cub is Set up for FUN!  With only 335 hours TTAF&E, this exceptionally clean and well-equipped Cub is built for adventure, backcountry explorat... More Info Ladd Klinglesmith Morgan , UT USA Compare SAVE Last Update: 07/11/2026",2026-07-15,2026-07-31
trade-a-plane,CubCrafters,2019,CARBON CUB FX-3,"$339,000",,625 TT,,"Fort Collins, CO",2019 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB+FX-3&listing_id=2456226&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjE0ODc2LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsicmVzaXplIjp7ImZpdCI6ImNvbnRhaW4iLCJiYWNrZ3JvdW5kIjp7ImIiOjI1NSwiYWxwaGEiOjEsImciOjI1NSwiciI6MjU1fSwid2lkdGgiOjY4MH0sInNtYXJ0T3ZlcmxheSI6eyJrZXkiOiJ3YXRlcm1hcmsucG5nIiwiYnVja2V0IjoidGFwLWFzc2V0czEifX19,"2019 CUBCRAFTERS CARBON CUB FX-3 $339,000 Get Financing as low as $1,556.82 a month* Reg# N400TA TT: 625 New Cub Inbound! The Price has been Slashed!  This Carbon Cub FX-3 is exceptionally well equipped and built for serious backcountry performance, powered by... More Info Ladd Klinglesmith Fort Collins , CO USA Compare SAVE Last Update: 07/24/2026",2026-07-15,2026-07-31
trade-a-plane,CubCrafters,2021,CARBON CUB FX-3,"$299,000",,295 TT,,"Scottsdale, AZ",2021 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB+FX-3&listing_id=2452925&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE1NzA2NDguanBnIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsid2lkdGgiOjY4MCwiYmFja2dyb3VuZCI6eyJyIjoyNTUsImciOjI1NSwiYWxwaGEiOjEsImIiOjI1NX0sImZpdCI6ImNvbnRhaW4ifX19,"2021 CUBCRAFTERS CARBON CUB FX-3 $299,000 Get Financing as low as $1,373.13 a month* Reg# N300JV TT: 295 Beautiful FX3 Carbon Cub asking $299,000, 295TT, fresh Jan 2026 Condition Inspection More Info Chicago Aviation Scottsdale , AZ USA (630) 728-XXXX (click) Compare SAVE Last Update: 07/30/2026",2026-05-30,2026-07-31
trade-a-plane,CubCrafters,2021,CARBON CUB FX3,"$365,000",,244 TT,,"Bentonville, AR",2021 CUBCRAFTERS CARBON CUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CARBON+CUB+FX3&listing_id=2445121&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsiYmFja2dyb3VuZCI6eyJyIjoyNTUsImciOjI1NSwiYWxwaGEiOjEsImIiOjI1NX0sIndpZHRoIjo2ODAsImZpdCI6ImNvbnRhaW4ifSwic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9fSwia2V5IjoiMTQ0ODI1OC5qcGciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"2021 CUBCRAFTERS CARBON CUB FX3 $365,000 Get Financing as low as $1,676.23 a month* Reg# N58QT TT: 244 Stunning Low Time IFR Carbon Cub FX-3!!
Boomerang Spec'd it so it's got all the good stuff and then some!!
Immaculate and ready to go!!!
https://boomera.. More Info Boomerang Air LLC Bentonville , AR USA (512) 633-XXXX (click) Compare SAVE Last Update: 07/14/2026",2026-07-15,2026-07-31
trade-a-plane,CubCrafters,2021,CC19-215 XCUB,"$449,000",Lycoming CC393I 215 hp,195 TT,,"Scottsdale, AZ",2021 CUBCRAFTERS CC19-215 XCUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CC19-215+XCUB&listing_id=2458407&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjQ3NTEzLmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9LCJyZXNpemUiOnsiYmFja2dyb3VuZCI6eyJnIjoyNTUsInIiOjI1NSwiYiI6MjU1LCJhbHBoYSI6MX0sIndpZHRoIjo2ODAsImZpdCI6ImNvbnRhaW4ifX19,"2021 CUBCRAFTERS CC19-215 XCUB $449,000 Get Financing as low as $2,061.99 a month* Reg# N92VV TT: 195 Southwest Aero presents this exceptional 2021 CubCrafters XCub with only 195 SNEW. Equipped with a fuel-injected Lycoming CC393i engine, 76-inch Hartzell p... More Info Southwest Aero Scottsdale , AZ USA (480) 363-XXXX (click) Compare SAVE Last Update: 07/16/2026",2026-07-17,2026-07-31
trade-a-plane,CubCrafters,2021,CC393I-215 XCUB,"$415,000",215 hp,358 TT,,"Cedar Park, TX",2021 CUBCRAFTERS CC393I-215 XCUB,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CUBCRAFTERS&model=CC393I-215+XCUB&listing_id=2458339&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjQ2NDc1LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9LCJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsIndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiYiI6MjU1LCJhbHBoYSI6MSwiZyI6MjU1LCJyIjoyNTV9fX19,"2021 CUBCRAFTERS CC393I-215 XCUB $415,000 Get Financing as low as $1,905.85 a month* Reg# N54DH TT: 358 Looking for a BEAST of a Cub, here it is! 215hp, 35in Bush Wheels, amazing paint and interior, full Garmin panel.

More Details: https://boomerangair.net.. More Info Boomerang Air LLC Cedar Park , TX USA (512) 633-XXXX (click) Compare SAVE Last Update: 07/14/2026",2026-07-15,2026-07-31
